node1,node2
eco:b2476,L-Aspartate
eco:b2476,ADP
eco:b2476,(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate
eco:b2476,Phosphate
eco:b2476,L-Aspartate
eco:b2476,ATP
eco:b2476,Phosphate
eco:b2476,5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate
eco:b2476,purC
eco:b0417,Thiamine diphosphate
eco:b0417,ADP
eco:b0417,ATP
eco:b0417,Thiamin monophosphate
eco:b0417,ADP
eco:b0417,thiL
eco:b0417,Thiamine diphosphate
eco:b0417,ATP
eco:b0417,Thiamin monophosphate
eco:b0910,CDP
eco:b0910,CMP
eco:b0910,ATP
eco:b0910,ADP
eco:b0910,CDP
eco:b0910,cmk
eco:b0910,ATP
eco:b0910,ADP
eco:b0910,CMP
eco:b3177,Dihydropteroate
eco:b3177,6-hydroxymethyl-dihydropterin pyrophosphate
eco:b3177,Diphosphate
eco:b3177,folP
eco:b3177,4-Aminobenzoate
eco:b3177,6-hydroxymethyl-dihydropterin pyrophosphate
eco:b3177,Diphosphate
eco:b3177,Dihydropteroate
eco:b3177,4-Aminobenzoate
eco:b1093,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]
eco:b1093,Nicotinamide adenine dinucleotide phosphate
eco:b1093,fabG
eco:b1093,Nicotinamide adenine dinucleotide phosphate - reduced
eco:b1093,3-Oxotetradecanoyl-[acyl-carrier protein]
eco:b1093,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]
eco:b1093,Nicotinamide adenine dinucleotide phosphate - reduced
eco:b1093,Nicotinamide adenine dinucleotide phosphate
eco:b1093,3-Oxotetradecanoyl-[acyl-carrier protein]
eco:b0179,acyl carrier protein
eco:b0179,"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine"
eco:b0179,lpxD
eco:b0179,UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine
eco:b0179,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]
eco:b0179,acyl carrier protein
eco:b0179,UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine
eco:b0179,"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine"
eco:b0179,(R)-3-Hydroxytetradecanoyl-[acyl-carrier protein]
eco:b3846,(S)-3-Hydroxydecanoyl-CoA
eco:b2341,(S)-3-Hydroxydecanoyl-CoA
eco:b3846,Nicotinamide adenine dinucleotide
eco:b2341,Nicotinamide adenine dinucleotide
eco:b3846,3-Oxodecanoyl-CoA
eco:b2341,3-Oxodecanoyl-CoA
eco:b3846,fadJ
eco:b2341,fadJ
eco:b3846,Nicotinamide adenine dinucleotide - reduced
eco:b2341,Nicotinamide adenine dinucleotide - reduced
eco:b3846,Nicotinamide adenine dinucleotide
eco:b2341,Nicotinamide adenine dinucleotide
eco:b3846,fadB
eco:b2341,fadB
eco:b3846,3-Oxodecanoyl-CoA
eco:b2341,3-Oxodecanoyl-CoA
eco:b3846,(S)-3-Hydroxydecanoyl-CoA
eco:b2341,(S)-3-Hydroxydecanoyl-CoA
eco:b3846,Nicotinamide adenine dinucleotide - reduced
eco:b2341,Nicotinamide adenine dinucleotide - reduced
eco:b0241,Molybdate
eco:b0929,Molybdate
eco:b1377,Molybdate
eco:b2215,Molybdate
eco:b0241,Molybdate
eco:b0929,Molybdate
eco:b1377,Molybdate
eco:b2215,Molybdate
eco:b0241,Molybdate
eco:b0929,Molybdate
eco:b1377,Molybdate
eco:b2215,Molybdate
eco:b0241,Molybdate
eco:b0929,Molybdate
eco:b1377,Molybdate
eco:b2215,Molybdate
eco:b1277,"2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate"
eco:b1277,Diphosphate
eco:b1277,Formate
eco:b1277,ribA
eco:b1277,Diphosphate
eco:b1277,GTP
eco:b1277,"2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate"
eco:b1277,Formate
eco:b1277,GTP
eco:b3115,ADP
eco:b2296,ADP
eco:b1849,ADP
eco:b3115,ATP
eco:b2296,ATP
eco:b1849,ATP
eco:b3115,Acetyl phosphate
eco:b2296,Acetyl phosphate
eco:b1849,Acetyl phosphate
eco:b3115,ackA
eco:b2296,ackA
eco:b1849,ackA
eco:b3115,Acetate
eco:b2296,Acetate
eco:b1849,Acetate
eco:b3115,purT
eco:b2296,purT
eco:b1849,purT
eco:b3115,ADP
eco:b2296,ADP
eco:b1849,ADP
eco:b3115,Acetyl phosphate
eco:b2296,Acetyl phosphate
eco:b1849,Acetyl phosphate
eco:b3115,tdcD
eco:b2296,tdcD
eco:b1849,tdcD
eco:b3115,Acetate
eco:b2296,Acetate
eco:b1849,Acetate
eco:b3115,ATP
eco:b2296,ATP
eco:b1849,ATP
formate-tetrahydrofolate ligase,Phosphate
formate-tetrahydrofolate ligase,"5,6,7,8-Tetrahydrofolate"
formate-tetrahydrofolate ligase,ADP
formate-tetrahydrofolate ligase,10-Formyltetrahydrofolate
formate-tetrahydrofolate ligase,ATP
formate-tetrahydrofolate ligase,Phosphate
formate-tetrahydrofolate ligase,Formate
formate-tetrahydrofolate ligase,10-Formyltetrahydrofolate
formate-tetrahydrofolate ligase,ADP
formate-tetrahydrofolate ligase,ATP
formate-tetrahydrofolate ligase,"5,6,7,8-Tetrahydrofolate"
formate-tetrahydrofolate ligase,Formate
eco:s0001,1-Pyrroline-5-carboxylate
eco:s0001,L-Glutamate 5-semialdehyde
eco:s0001,L-Glutamate 5-semialdehyde
eco:s0001,1-Pyrroline-5-carboxylate
eco:b0087,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine"
eco:b0087,UMP
eco:b0087,mraY
eco:b0087,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine"
eco:b0087,Undecaprenyl phosphate
eco:b0087,"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine"
eco:b0087,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine"
eco:b0087,UMP
eco:b0087,Undecaprenyl phosphate
eco:b2895,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
eco:b2515,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
eco:b0684,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
eco:b2895,Flavodoxin reduced
eco:b2515,Flavodoxin reduced
eco:b0684,Flavodoxin reduced
eco:b2895,flavodoxin semi oxidized
eco:b2515,flavodoxin semi oxidized
eco:b0684,flavodoxin semi oxidized
eco:b2895,ispG
eco:b2515,ispG
eco:b0684,ispG
eco:b2895,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate"
eco:b2515,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate"
eco:b0684,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate"
eco:b2895,fldB
eco:b2515,fldB
eco:b0684,fldB
eco:b2895,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
eco:b2515,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
eco:b0684,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
eco:b2895,flavodoxin semi oxidized
eco:b2515,flavodoxin semi oxidized
eco:b0684,flavodoxin semi oxidized
eco:b2895,fldA
eco:b2515,fldA
eco:b0684,fldA
eco:b2895,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate"
eco:b2515,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate"
eco:b0684,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate"
eco:b2895,Flavodoxin reduced
eco:b2515,Flavodoxin reduced
eco:b0684,Flavodoxin reduced
eco:b0907,2-Oxoglutarate
eco:b0907,O-Phospho-4-hydroxy-L-threonine
eco:b0907,serC
eco:b0907,2-Oxo-3-hydroxy-4-phosphobutanoate
eco:b0907,L-Glutamate
eco:b0907,2-Oxoglutarate
eco:b0907,2-Oxo-3-hydroxy-4-phosphobutanoate
eco:b0907,O-Phospho-4-hydroxy-L-threonine
eco:b0907,L-Glutamate
eco:b1131,Fumarate
eco:b1131,AMP
eco:b1131,purB
eco:b1131,"N6-(1,2-Dicarboxyethyl)-AMP"
eco:b1131,"N6-(1,2-Dicarboxyethyl)-AMP"
eco:b1131,Fumarate
eco:b1131,AMP
eco:b1377,Methanol
eco:b0929,Methanol
eco:b2215,Methanol
eco:b0241,Methanol
eco:b1377,Methanol
eco:b0929,Methanol
eco:b2215,Methanol
eco:b0241,Methanol
eco:b1377,Methanol
eco:b0929,Methanol
eco:b2215,Methanol
eco:b0241,Methanol
eco:b1210,Nicotinamide adenine dinucleotide phosphate
eco:b1210,L-Glutamate 1-semialdehyde
eco:b1210,tRNA (Glu)
eco:b1210,L-Glutamyl-tRNA(Glu)
eco:b1210,Nicotinamide adenine dinucleotide phosphate - reduced
eco:b1210,Nicotinamide adenine dinucleotide phosphate
eco:b1210,hemA
eco:b1210,tRNA (Glu)
eco:b1210,Nicotinamide adenine dinucleotide phosphate - reduced
eco:b1210,L-Glutamyl-tRNA(Glu)
eco:b1210,L-Glutamate 1-semialdehyde
eco:b0159,Adenine
eco:b0159,S-Adenosyl-L-homocysteine
eco:b0159,S-Ribosyl-L-homocysteine
eco:b0159,S-Ribosyl-L-homocysteine
eco:b0159,mtnN
eco:b0159,Adenine
eco:b0159,S-Adenosyl-L-homocysteine
eco:b2508,Nicotinamide adenine dinucleotide - reduced
eco:b2508,Xanthosine 5'-phosphate
eco:b2508,guaB
eco:b2508,Nicotinamide adenine dinucleotide
eco:b2508,IMP
eco:b2508,Nicotinamide adenine dinucleotide - reduced
eco:b2508,Nicotinamide adenine dinucleotide
eco:b2508,Xanthosine 5'-phosphate
eco:b2508,IMP
eco:b0841,Undecaprenyl phosphate
eco:b1278,Undecaprenyl phosphate
eco:b3057,Undecaprenyl phosphate
eco:b0841,Undecaprenyl diphosphate
eco:b1278,Undecaprenyl diphosphate
eco:b3057,Undecaprenyl diphosphate
eco:b0841,ybjG
eco:b1278,ybjG
eco:b3057,ybjG
eco:b0841,Phosphate
eco:b1278,Phosphate
eco:b3057,Phosphate
eco:b0841,uppP
eco:b1278,uppP
eco:b3057,uppP
eco:b0841,pgpB
eco:b1278,pgpB
eco:b3057,pgpB
eco:b0841,Undecaprenyl diphosphate
eco:b1278,Undecaprenyl diphosphate
eco:b3057,Undecaprenyl diphosphate
eco:b0841,Undecaprenyl phosphate
eco:b1278,Undecaprenyl phosphate
eco:b3057,Undecaprenyl phosphate
eco:b0841,Phosphate
eco:b1278,Phosphate
eco:b3057,Phosphate
eco:b0009,molybdopterin
eco:b0009,Diphosphate
eco:b0009,adenylated molybdopterin
eco:b0009,mog
eco:b0009,Diphosphate
eco:b0009,ATP
eco:b0009,molybdopterin
eco:b0009,adenylated molybdopterin
eco:b0009,ATP
eco:b4006,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
eco:b4006,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide
eco:b4006,"5,6,7,8-Tetrahydrofolate"
eco:b4006,purH
eco:b4006,10-Formyltetrahydrofolate
eco:b4006,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide
eco:b4006,"5,6,7,8-Tetrahydrofolate"
eco:b4006,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
eco:b4006,10-Formyltetrahydrofolate
eco:b3846,trans-Tetradec-2-enoyl-CoA
eco:b2341,trans-Tetradec-2-enoyl-CoA
eco:b3846,(S)-3-Hydroxytetradecanoyl-CoA
eco:b2341,(S)-3-Hydroxytetradecanoyl-CoA
eco:b3846,fadB
eco:b2341,fadB
eco:b3846,fadJ
eco:b2341,fadJ
eco:b3846,trans-Tetradec-2-enoyl-CoA
eco:b2341,trans-Tetradec-2-enoyl-CoA
eco:b3846,(S)-3-Hydroxytetradecanoyl-CoA
eco:b2341,(S)-3-Hydroxytetradecanoyl-CoA
eco:b3993,4-Methyl-5-(2-phosphoethyl)-thiazole
eco:b3993,Thiamin monophosphate
eco:b3993,Diphosphate
eco:b3993,thiE
eco:b3993,Thiamin monophosphate
eco:b3993,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate
eco:b3993,4-Methyl-5-(2-phosphoethyl)-thiazole
eco:b3993,Diphosphate
eco:b3993,2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate
eco:b2414,Acetate
eco:b2421,Acetate
eco:b2414,L-Cysteine
eco:b2421,L-Cysteine
eco:b2414,cysK
eco:b2421,cysK
eco:b2414,Hydrogen sulfide
eco:b2421,Hydrogen sulfide
eco:b2414,O-Acetyl-L-serine
eco:b2421,O-Acetyl-L-serine
eco:b2414,L-Cysteine
eco:b2421,L-Cysteine
eco:b2414,Acetate
eco:b2421,Acetate
eco:b2414,cysM
eco:b2421,cysM
eco:b2414,O-Acetyl-L-serine
eco:b2421,O-Acetyl-L-serine
eco:b2414,Hydrogen sulfide
eco:b2421,Hydrogen sulfide
eco:b2153,Formate
eco:b2153,folE
eco:b2153,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate"
eco:b2153,GTP
eco:b2153,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate"
eco:b2153,GTP
eco:b2153,Formate
eco:b2836,Dodecanoyl-ACP (n-C12:0ACP)
eco:b1094,Dodecanoyl-ACP (n-C12:0ACP)
eco:b2836,Diphosphate
eco:b1094,Diphosphate
eco:b2836,ATP
eco:b1094,ATP
eco:b2836,AMP
eco:b1094,AMP
eco:b2836,Dodecanoate (n-C12:0)
eco:b1094,Dodecanoate (n-C12:0)
eco:b2836,aas
eco:b1094,aas
eco:b2836,acpP
eco:b1094,acpP
eco:b2836,acyl carrier protein
eco:b1094,acyl carrier protein
eco:b2836,Dodecanoyl-ACP (n-C12:0ACP)
eco:b1094,Dodecanoyl-ACP (n-C12:0ACP)
eco:b2836,Diphosphate
eco:b1094,Diphosphate
eco:b2836,ATP
eco:b1094,ATP
eco:b2836,AMP
eco:b1094,AMP
eco:b2836,Dodecanoate (n-C12:0)
eco:b1094,Dodecanoate (n-C12:0)
eco:b2836,acyl carrier protein
eco:b1094,acyl carrier protein
eco:b0945,Orotate
eco:b0945,(S)-Dihydroorotate
eco:b0945,Menaquinol 8
eco:b0945,Menaquinone 8
eco:b0945,Orotate
eco:b0945,Menaquinol 8
eco:b0945,pyrD
eco:b0945,(S)-Dihydroorotate
eco:b0945,Menaquinone 8
eco:b0241,Mn2+
eco:b0929,Mn2+
eco:b1377,Mn2+
eco:b2215,Mn2+
eco:b0241,Mn2+
eco:b0929,Mn2+
eco:b1377,Mn2+
eco:b2215,Mn2+
eco:b0241,Mn2+
eco:b0929,Mn2+
eco:b1377,Mn2+
eco:b2215,Mn2+
eco:b0241,Mn2+
eco:b0929,Mn2+
eco:b1377,Mn2+
eco:b2215,Mn2+
eco:b0775,5'-Deoxyadenosine
eco:b0775,L-Methionine
eco:b0775,[2Fe-1S] desulfurated iron-sulfur cluster
eco:b0775,Dethiobiotin
eco:b0775,Biotin
eco:b0775,[2Fe-2S] iron-sulfur cluster
eco:b0775,S-Adenosyl-L-methionine
eco:b0775,5'-Deoxyadenosine
eco:b0775,bioB
eco:b0775,L-Methionine
eco:b0775,[2Fe-1S] desulfurated iron-sulfur cluster
eco:b0775,Dethiobiotin
eco:b0775,Biotin
eco:b0775,[2Fe-2S] iron-sulfur cluster
eco:b0775,S-Adenosyl-L-methionine
eco:b0052,Nicotinamide adenine dinucleotide - reduced
eco:b2564,Nicotinamide adenine dinucleotide - reduced
eco:b0052,Phosphate
eco:b2564,Phosphate
eco:b0052,Pyridoxine 5'-phosphate
eco:b2564,Pyridoxine 5'-phosphate
eco:b0052,O-Phospho-4-hydroxy-L-threonine
eco:b2564,O-Phospho-4-hydroxy-L-threonine
eco:b0052,Nicotinamide adenine dinucleotide
eco:b2564,Nicotinamide adenine dinucleotide
eco:b0052,CO2
eco:b2564,CO2
eco:b0052,pdxA
eco:b2564,pdxA
eco:b0052,1-deoxy-D-xylulose 5-phosphate
eco:b2564,1-deoxy-D-xylulose 5-phosphate
eco:b0052,Pyridoxine 5'-phosphate
eco:b2564,Pyridoxine 5'-phosphate
eco:b0052,pdxJ
eco:b2564,pdxJ
eco:b0052,Phosphate
eco:b2564,Phosphate
eco:b0052,CO2
eco:b2564,CO2
eco:b0052,O-Phospho-4-hydroxy-L-threonine
eco:b2564,O-Phospho-4-hydroxy-L-threonine
eco:b0052,Nicotinamide adenine dinucleotide - reduced
eco:b2564,Nicotinamide adenine dinucleotide - reduced
eco:b0052,1-deoxy-D-xylulose 5-phosphate
eco:b2564,1-deoxy-D-xylulose 5-phosphate
eco:b0052,Nicotinamide adenine dinucleotide
eco:b2564,Nicotinamide adenine dinucleotide
eco:s0001,4-Methyl-2-oxopentanoate
eco:s0001,CO2
eco:s0001,4-Methyl-2-oxopentanoate
eco:s0001,3-Carboxy-4-methyl-2-oxopentanoate
eco:s0001,CO2
eco:s0001,3-Carboxy-4-methyl-2-oxopentanoate
eco:b4054,L-Tyrosine
eco:b0928,L-Tyrosine
eco:b4054,L-Glutamate
eco:b0928,L-Glutamate
eco:b4054,3-(4-Hydroxyphenyl)pyruvate
eco:b0928,3-(4-Hydroxyphenyl)pyruvate
eco:b4054,2-Oxoglutarate
eco:b0928,2-Oxoglutarate
eco:b4054,tyrB
eco:b0928,tyrB
eco:b4054,aspC
eco:b0928,aspC
eco:b4054,L-Glutamate
eco:b0928,L-Glutamate
eco:b4054,L-Tyrosine
eco:b0928,L-Tyrosine
eco:b4054,2-Oxoglutarate
eco:b0928,2-Oxoglutarate
eco:b4054,3-(4-Hydroxyphenyl)pyruvate
eco:b0928,3-(4-Hydroxyphenyl)pyruvate
eco:b0025,Flavin adenine dinucleotide oxidized
eco:b0025,Diphosphate
eco:b0025,ribF
eco:b0025,FMN
eco:b0025,ATP
eco:b0025,Flavin adenine dinucleotide oxidized
eco:b0025,FMN
eco:b0025,Diphosphate
eco:b0025,ATP
eco:b2574,Hydrogen peroxide
eco:b2574,O2
eco:b2574,Iminoaspartate
eco:b2574,nadB
eco:b2574,L-Aspartate
eco:b2574,O2
eco:b2574,Iminoaspartate
eco:b2574,Hydrogen peroxide
eco:b2574,L-Aspartate
eco:b4055,L-Serine
eco:b4055,O-Phospho-L-serine
eco:b4055,Phosphate
eco:b4055,L-Serine
eco:b4055,serB
eco:b4055,aphA
eco:b4055,O-Phospho-L-serine
eco:b4055,Phosphate
eco:b2323,3-Oxo-pimeloyl-[acyl-carrier protein] methyl ester
eco:b2323,Malonyl-[acyl-carrier protein]
eco:b2323,CO2
eco:b2323,acyl carrier protein
eco:b2323,fabB
eco:b2323,3-Oxo-pimeloyl-[acyl-carrier protein] methyl ester
eco:b2323,Glutaryl-[acyl-carrier protein] methyl ester
eco:b2323,acyl carrier protein
eco:b2323,CO2
eco:b2323,Malonyl-[acyl-carrier protein]
eco:b2323,Glutaryl-[acyl-carrier protein] methyl ester
eco:b0351,Nicotinamide adenine dinucleotide
eco:b1241,Nicotinamide adenine dinucleotide
eco:b0351,Nicotinamide adenine dinucleotide - reduced
eco:b1241,Nicotinamide adenine dinucleotide - reduced
eco:b0351,Acetyl-CoA
eco:b1241,Acetyl-CoA
eco:b0351,Acetaldehyde
eco:b1241,Acetaldehyde
eco:b0351,adhE
eco:b1241,adhE
eco:b0351,Coenzyme A
eco:b1241,Coenzyme A
eco:b0351,Nicotinamide adenine dinucleotide - reduced
eco:b1241,Nicotinamide adenine dinucleotide - reduced
eco:b0351,mhpF
eco:b1241,mhpF
eco:b0351,Coenzyme A
eco:b1241,Coenzyme A
eco:b0351,Acetyl-CoA
eco:b1241,Acetyl-CoA
eco:b0351,Nicotinamide adenine dinucleotide
eco:b1241,Nicotinamide adenine dinucleotide
eco:b0351,Acetaldehyde
eco:b1241,Acetaldehyde
eco:b4006,purH
eco:b4006,IMP
eco:b4006,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
eco:b4006,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
eco:b4006,IMP
eco:b0650,Phosphate
eco:b4161,Phosphate
eco:b0650,ATP
eco:b4161,ATP
eco:b0650,ADP
eco:b4161,ADP
eco:b0650,Phosphate
eco:b4161,Phosphate
eco:b0650,hscC
eco:b4161,hscC
eco:b0650,rsgA
eco:b4161,rsgA
eco:b0650,ATP
eco:b4161,ATP
eco:b0650,ADP
eco:b4161,ADP
eco:b4301,D-Xylulose 5-phosphate
eco:b3386,D-Xylulose 5-phosphate
eco:b4301,rpe
eco:b3386,rpe
eco:b4301,D-Ribulose 5-phosphate
eco:b3386,D-Ribulose 5-phosphate
eco:b4301,D-Ribulose 5-phosphate
eco:b3386,D-Ribulose 5-phosphate
eco:b4301,sgcE
eco:b3386,sgcE
eco:b4301,D-Xylulose 5-phosphate
eco:b3386,D-Xylulose 5-phosphate
eco:b3729,D-Glucosamine 6-phosphate
eco:b3729,L-Glutamate
eco:b3729,D-Fructose 6-phosphate
eco:b3729,glmS
eco:b3729,L-Glutamine
eco:b3729,D-Glucosamine 6-phosphate
eco:b3729,L-Glutamate
eco:b3729,L-Glutamine
eco:b3729,D-Fructose 6-phosphate
eco:b3846,(S)-3-Hydroxyoctanoyl-CoA
eco:b2341,(S)-3-Hydroxyoctanoyl-CoA
eco:b3846,fadJ
eco:b2341,fadJ
eco:b3846,trans-Oct-2-enoyl-CoA
eco:b2341,trans-Oct-2-enoyl-CoA
eco:b3846,trans-Oct-2-enoyl-CoA
eco:b2341,trans-Oct-2-enoyl-CoA
eco:b3846,fadB
eco:b2341,fadB
eco:b3846,(S)-3-Hydroxyoctanoyl-CoA
eco:b2341,(S)-3-Hydroxyoctanoyl-CoA
eco:b0174,Diphosphate
eco:b0174,Undecaprenyl diphosphate
eco:b0174,uppS
eco:b0174,Isopentenyl diphosphate
eco:b0174,Farnesyl diphosphate
eco:b0174,Diphosphate
eco:b0174,Isopentenyl diphosphate
eco:b0174,Undecaprenyl diphosphate
eco:b0174,Farnesyl diphosphate
eco:b0241,magnesium
eco:b0929,magnesium
eco:b1377,magnesium
eco:b2215,magnesium
eco:b0241,magnesium
eco:b0929,magnesium
eco:b1377,magnesium
eco:b2215,magnesium
eco:b0241,magnesium
eco:b0929,magnesium
eco:b1377,magnesium
eco:b2215,magnesium
eco:b0241,magnesium
eco:b0929,magnesium
eco:b1377,magnesium
eco:b2215,magnesium
eco:b1062,N-Carbamoyl-L-aspartate
eco:b1062,(S)-Dihydroorotate
eco:b1062,(S)-Dihydroorotate
eco:b1062,N-Carbamoyl-L-aspartate
eco:b1062,pyrC
eco:b0118,Isocitrate
eco:b1276,Isocitrate
eco:b0118,acnB
eco:b1276,acnB
eco:b0118,cis-Aconitate
eco:b1276,cis-Aconitate
eco:b0118,cis-Aconitate
eco:b1276,cis-Aconitate
eco:b0118,acnA
eco:b1276,acnA
eco:b0118,Isocitrate
eco:b1276,Isocitrate
eco:b0827,Cu2+
eco:b0827,molybdenum cofactor
eco:b0827,adenylated molybdopterin
eco:b0827,Molybdate
eco:b0827,AMP
eco:b0827,molybdenum cofactor
eco:b0827,moeA
eco:b0827,adenylated molybdopterin
eco:b0827,Cu2+
eco:b0827,AMP
eco:b0827,Molybdate
eco:b4177,"N6-(1,2-Dicarboxyethyl)-AMP"
eco:b4177,Phosphate
eco:b4177,GDP
eco:b4177,GTP
eco:b4177,L-Aspartate
eco:b4177,IMP
eco:b4177,Phosphate
eco:b4177,purA
eco:b4177,IMP
eco:b4177,GDP
eco:b4177,"N6-(1,2-Dicarboxyethyl)-AMP"
eco:b4177,L-Aspartate
eco:b4177,GTP
eco:b0166,N-Succinyl-2-L-amino-6-oxoheptanedioate
eco:b0166,Coenzyme A
eco:b0166,Succinyl-CoA
eco:b0166,"2,3,4,5-Tetrahydrodipicolinate"
