"node1","node2","Uni_N1","Uni_N2"
"eco:b3781","eco:b4352","P0AA25","P24203"
"eco:b0098","eco:b4354","P10408","P39396"
"eco:b3702","eco:b4361","P03004","P0AEF0"
"eco:b4052","eco:b4361","P0ACB0","P0AEF0"
"eco:b4201","eco:b4362","P07013","P0A8J2"
"eco:b3935","eco:b4362","P17888","P0A8J2"
"eco:b2217","eco:b4366","P0DMC7","P39404"
"eco:b0184","eco:b4372","P10443","P28632"
"eco:b0640","eco:b4372","P28630","P28632"
"eco:b0470","eco:b4372","P06710","P28632"
"eco:b3701","eco:b4372","P0A988","P28632"
"eco:b1099","eco:b4372","P28631","P28632"
"eco:b4259","eco:b4372","P28905","P28632"
"eco:b4143","eco:b4377","P0A6F5","P39407"
"eco:b4398","eco:b4399","P08368","P08401"
"eco:b3912","eco:b4401","P0AE88","P0A9Q1"
"eco:b3035","eco:b4401","P02930","P0A9Q1"
"eco:b0084","eco:b4409","P0AD68","P56976"
"eco:b0093","eco:b4409","P06136","P56976"
"eco:b0089","eco:b4409","P0ABG4","P56976"
"eco:b2513","eco:b4409","P76576","P56976"
"eco:b0083","eco:b4409","P0AEN4","P56976"
"eco:b0890","eco:b4409","P46889","P56976"
"eco:b3933","eco:b4409","P29131","P56976"
"eco:b2748","eco:b4520","P0A6S5","P58034"
"eco:b0095","eco:b4520","P0A9A6","P58034"
"eco:b0083","eco:b4520","P0AEN4","P58034"
"eco:b0094","eco:b4520","P0ABH0","P58034"
"eco:b3462","eco:b4520","P0AC30","P58034"
"eco:b0089","eco:b4520","P0ABG4","P58034"
"eco:b0093","eco:b4520","P06136","P58034"
"eco:b3933","eco:b4520","P29131","P58034"
"eco:b0084","eco:b4520","P0AD68","P58034"
