"node1","node2","Uni_N1","Uni_N2"
"eco:b1224","eco:b2198","P09152","P0ABM5"
"eco:b1225","eco:b2198","P11349","P0ABM5"
"eco:b0734","eco:b2198","P0ABK2","P0ABM5"
"eco:b2198","eco:b2199","P0ABM5","P0ABM1"
"eco:b0733","eco:b2199","P0ABJ9","P0ABM1"
"eco:b0722","eco:b2199","P0AC44","P0ABM1"
"eco:b0721","eco:b2199","P69054","P0ABM1"
"eco:b1225","eco:b2199","P11349","P0ABM1"
"eco:b1476","eco:b2199","P0AEK7","P0ABM1"
"eco:b1227","eco:b2199","P11350","P0ABM1"
"eco:b0734","eco:b2199","P0ABK2","P0ABM1"
"eco:b1224","eco:b2199","P09152","P0ABM1"
"eco:b2198","eco:b2201","P0ABM5","P33931"
"eco:b1468","eco:b2206","P19319","P33937"
"eco:b0156","eco:b2206","P0ACC3","P33937"
"eco:b1467","eco:b2206","P19318","P33937"
"eco:b1476","eco:b2206","P0AEK7","P33937"
"eco:b1276","eco:b2206","P25516","P33937"
"eco:b1465","eco:b2206","P0AF32","P33937"
"eco:b0993","eco:b2206","P39453","P33937"
"eco:b1474","eco:b2206","P24183","P33937"
"eco:b1475","eco:b2206","P0AAJ3","P33937"
"eco:b1467","eco:b2208","P19318","P0AAL0"
"eco:b2206","eco:b2208","P33937","P0AAL0"
"eco:b1276","eco:b2208","P25516","P0AAL0"
"eco:b0156","eco:b2208","P0ACC3","P0AAL0"
"eco:b1465","eco:b2208","P0AF32","P0AAL0"
"eco:b1476","eco:b2208","P0AEK7","P0AAL0"
"eco:b1474","eco:b2208","P24183","P0AAL0"
"eco:b1468","eco:b2208","P19319","P0AAL0"
"eco:b0993","eco:b2208","P39453","P0AAL0"
"eco:b1475","eco:b2208","P0AAJ3","P0AAL0"
"eco:b2038","eco:b2211","P37745","P33941"
"eco:b0805","eco:b2211","P75780","P33941"
"eco:b1663","eco:b2211","P37340","P33941"
"eco:b2178","eco:b2211","P0AFU0","P33941"
"eco:b0635","eco:b2211","P0AD65","P33941"
"eco:b0879","eco:b2211","P75831","P33941"
"eco:b0841","eco:b2211","P75806","P33941"
"eco:b0546","eco:b2211","P77634","P33941"
"eco:b2180","eco:b2211","P33916","P33941"
"eco:b2179","eco:b2211","P33915","P33941"
"eco:b2037","eco:b2211","P37746","P33941"
"eco:b0225","eco:b2211","Q47149","P33941"
"eco:b1018","eco:b2211","P0AB24","P33941"
"eco:b2177","eco:b2211","P33913","P33941"
"eco:b0135","eco:b2211","P31058","P33941"
"eco:b1563","eco:b2211","P0C077","P33941"
"eco:b0591","eco:b2211","P24077","P33941"
"eco:b0149","eco:b2211","P02919","P33941"
"eco:b0029","eco:b2211","P62623","P33941"
"eco:b1317","eco:b2211","P77366","P33941"
"eco:b1759","eco:b2212","P77788","P05050"
"eco:b0550","eco:b2212","P0AG74","P05050"
"eco:b2068","eco:b2212","P04395","P05050"
"eco:b1114","eco:b2212","P30958","P05050"
"eco:b1184","eco:b2212","P04152","P05050"
"eco:b1183","eco:b2212","P0AG11","P05050"
"eco:b2212","eco:b2213","P05050","P06134"
"eco:b2068","eco:b2213","P04395","P06134"
"eco:b0607","eco:b2218","P39177","P0DMC5"
"eco:b1222","eco:b2218","P0AFA2","P0DMC5"
"eco:b1037","eco:b2218","P0AEA2","P0DMC5"
"eco:b1888","eco:b2218","P07363","P0DMC5"
"eco:b0695","eco:b2218","P21865","P0DMC5"
"eco:b0570","eco:b2218","P77485","P0DMC5"
"eco:b1041","eco:b2218","P0ABK7","P0DMC5"
"eco:b0993","eco:b2218","P39453","P0DMC5"
"eco:b1129","eco:b2218","P23837","P0DMC5"
"eco:b1609","eco:b2218","P18392","P0DMC5"
"eco:b0619","eco:b2218","P77510","P0DMC5"
"eco:b1511","eco:b2218","P77432","P0DMC5"
"eco:b0400","eco:b2218","P08400","P0DMC5"
"eco:b1333","eco:b2218","P0AAC0","P0DMC5"
"eco:b1330","eco:b2218","P0AEB5","P0DMC5"
"eco:b0226","eco:b2218","Q47150","P0DMC5"
"eco:b2078","eco:b2218","P30847","P0DMC5"
"eco:b0225","eco:b2218","Q47149","P0DMC5"
"eco:b0808","eco:b2218","P75783","P0DMC5"
"eco:b1038","eco:b2218","P0AE98","P0DMC5"
"eco:b1039","eco:b2218","P0AE95","P0DMC5"
"eco:b1042","eco:b2218","P28307","P0DMC5"
"eco:b0570","eco:b2219","P77485","Q06067"
"eco:b0607","eco:b2219","P39177","Q06067"
"eco:b1888","eco:b2219","P07363","Q06067"
"eco:b2078","eco:b2219","P30847","Q06067"
"eco:b0619","eco:b2219","P77510","Q06067"
"eco:b1609","eco:b2219","P18392","Q06067"
"eco:b2218","eco:b2219","P0DMC5","Q06067"
"eco:b0400","eco:b2219","P08400","Q06067"
"eco:b1222","eco:b2219","P0AFA2","Q06067"
"eco:b0695","eco:b2219","P21865","Q06067"
"eco:b1129","eco:b2219","P23837","Q06067"
"eco:b0993","eco:b2219","P39453","Q06067"
"eco:b2134","eco:b2231","P0AFI5","P0AES4"
"eco:b2144","eco:b2231","P0AFY2","P0AES4"
"eco:b1094","eco:b2231","P0A6A8","P0AES4"
"eco:b0464","eco:b2231","P0ACS9","P0AES4"
"eco:b0543","eco:b2231","P23895","P0AES4"
"eco:b0635","eco:b2231","P0AD65","P0AES4"
"eco:b0084","eco:b2231","P0AD68","P0AES4"
"eco:b0048","eco:b2231","P0ABQ4","P0AES4"
"eco:b0462","eco:b2231","P31224","P0AES4"
"eco:b1274","eco:b2231","P06612","P0AES4"
"eco:b0839","eco:b2231","P08506","P0AES4"
"eco:b0029","eco:b2232","P62623","P17993"
"eco:b0420","eco:b2232","P77488","P17993"
"eco:b0662","eco:b2232","P75728","P17993"
"eco:b0173","eco:b2232","P45568","P17993"
"eco:b1208","eco:b2232","P62615","P17993"
"eco:b1202","eco:b2233","P76017","P45508"
"eco:b1098","eco:b2234","P0A720","P00452"
"eco:b0049","eco:b2234","P05637","P00452"
"eco:b2143","eco:b2234","P0ABF6","P00452"
"eco:b1281","eco:b2234","P08244","P00452"
"eco:b2065","eco:b2234","P28248","P00452"
"eco:b0160","eco:b2234","P15723","P00452"
"eco:b2143","eco:b2235","P0ABF6","P69924"
"eco:b2065","eco:b2235","P28248","P69924"
"eco:b0049","eco:b2235","P05637","P69924"
"eco:b1281","eco:b2235","P08244","P69924"
"eco:b1098","eco:b2235","P0A720","P69924"
"eco:b2234","eco:b2235","P00452","P69924"
"eco:b0160","eco:b2235","P15723","P69924"
"eco:b0543","eco:b2240","P23895","P08194"
"eco:b0957","eco:b2240","P0A910","P08194"
"eco:b1601","eco:b2240","P0AFS5","P08194"
"eco:b1024","eco:b2240","P69434","P08194"
"eco:b1054","eco:b2255","P0ACV0","P77398"
"eco:b0029","eco:b2255","P62623","P77398"
"eco:b0225","eco:b2255","Q47149","P77398"
"eco:b0841","eco:b2255","P75806","P77398"
"eco:b1317","eco:b2255","P77366","P77398"
"eco:b0096","eco:b2255","P0A725","P77398"
"eco:b0149","eco:b2255","P02919","P77398"
"eco:b0915","eco:b2255","P27300","P77398"
"eco:b1563","eco:b2255","P0C077","P77398"
"eco:b0546","eco:b2255","P77634","P77398"
"eco:b0182","eco:b2255","P10441","P77398"
"eco:b2038","eco:b2255","P37745","P77398"
"eco:b1094","eco:b2255","P0A6A8","P77398"
"eco:b1663","eco:b2255","P37340","P77398"
"eco:b0135","eco:b2255","P31058","P77398"
"eco:b0524","eco:b2255","P43341","P77398"
"eco:b0591","eco:b2255","P24077","P77398"
"eco:b2211","eco:b2255","P33941","P77398"
"eco:b0622","eco:b2255","P37001","P77398"
"eco:b0179","eco:b2255","P21645","P77398"
"eco:b2037","eco:b2255","P37746","P77398"
"eco:b0635","eco:b2255","P0AD65","P77398"
"eco:b1018","eco:b2255","P0AB24","P77398"
"eco:b0879","eco:b2255","P75831","P77398"
"eco:b2256","eco:b2257","P76472","P76473"
"eco:b1236","eco:b2257","P0AEP3","P76473"
"eco:b1601","eco:b2258","P0AFS5","P76474"
"eco:b2256","eco:b2258","P76472","P76474"
"eco:b0543","eco:b2258","P23895","P76474"
"eco:b0957","eco:b2258","P0A910","P76474"
"eco:b1024","eco:b2258","P69434","P76474"
"eco:b2257","eco:b2258","P76473","P76474"
"eco:b2240","eco:b2258","P08194","P76474"
"eco:b2260","eco:b2261","P37353","P29208"
"eco:b2261","eco:b2262","P29208","P0ABU0"
"eco:b2260","eco:b2262","P37353","P0ABU0"
"eco:b2262","eco:b2263","P0ABU0","P37355"
"eco:b2261","eco:b2263","P29208","P37355"
"eco:b2260","eco:b2263","P37353","P37355"
"eco:b2263","eco:b2264","P37355","P17109"
"eco:b2262","eco:b2264","P0ABU0","P17109"
"eco:b2261","eco:b2264","P29208","P17109"
"eco:b2260","eco:b2264","P37353","P17109"
"eco:b2263","eco:b2265","P37355","P38051"
"eco:b2262","eco:b2265","P0ABU0","P38051"
"eco:b2260","eco:b2265","P37353","P38051"
"eco:b2264","eco:b2265","P17109","P38051"
"eco:b2261","eco:b2265","P29208","P38051"
"eco:b0058","eco:b2268","P0AA37","P0A8V0"
"eco:b1804","eco:b2268","P09155","P0A8V0"
"eco:b0723","eco:b2276","P0AC41","P0AFF0"
"eco:b2133","eco:b2276","P06149","P0AFF0"
"eco:b1109","eco:b2276","P00393","P0AFF0"
"eco:b0156","eco:b2276","P0ACC3","P0AFF0"
"eco:b2133","eco:b2277","P06149","P0AFE8"
"eco:b0431","eco:b2277","P0ABI8","P0AFE8"
"eco:b0156","eco:b2277","P0ACC3","P0AFE8"
"eco:b1109","eco:b2277","P00393","P0AFE8"
"eco:b0429","eco:b2277","P0ABJ6","P0AFE8"
"eco:b0430","eco:b2277","P0ABJ3","P0AFE8"
"eco:b0723","eco:b2277","P0AC41","P0AFE8"
"eco:b2276","eco:b2277","P0AFF0","P0AFE8"
"eco:b0430","eco:b2278","P0ABJ3","P33607"
"eco:b0429","eco:b2278","P0ABJ6","P33607"
"eco:b2277","eco:b2278","P0AFE8","P33607"
"eco:b0431","eco:b2278","P0ABI8","P33607"
"eco:b2277","eco:b2281","P0AFE8","P0AFD6"
"eco:b1109","eco:b2281","P00393","P0AFD6"
"eco:b2276","eco:b2281","P0AFF0","P0AFD6"
"eco:b2133","eco:b2281","P06149","P0AFD6"
"eco:b0723","eco:b2281","P0AC41","P0AFD6"
"eco:b0156","eco:b2281","P0ACC3","P0AFD6"
"eco:b1109","eco:b2282","P00393","P0AFD4"
"eco:b0723","eco:b2282","P0AC41","P0AFD4"
"eco:b0156","eco:b2282","P0ACC3","P0AFD4"
"eco:b2281","eco:b2282","P0AFD6","P0AFD4"
"eco:b2277","eco:b2282","P0AFE8","P0AFD4"
"eco:b2276","eco:b2282","P0AFF0","P0AFD4"
"eco:b2133","eco:b2282","P06149","P0AFD4"
"eco:b0156","eco:b2283","P0ACC3","P33602"
"eco:b2276","eco:b2283","P0AFF0","P33602"
"eco:b2281","eco:b2283","P0AFD6","P33602"
"eco:b2282","eco:b2283","P0AFD4","P33602"
"eco:b1109","eco:b2283","P00393","P33602"
"eco:b0723","eco:b2283","P0AC41","P33602"
"eco:b2277","eco:b2283","P0AFE8","P33602"
"eco:b2133","eco:b2283","P06149","P33602"
"eco:b0723","eco:b2284","P0AC41","P31979"
"eco:b1109","eco:b2284","P00393","P31979"
"eco:b2133","eco:b2284","P06149","P31979"
"eco:b2276","eco:b2284","P0AFF0","P31979"
"eco:b2283","eco:b2284","P33602","P31979"
"eco:b2277","eco:b2284","P0AFE8","P31979"
"eco:b2281","eco:b2284","P0AFD6","P31979"
"eco:b0156","eco:b2284","P0ACC3","P31979"
"eco:b2282","eco:b2284","P0AFD4","P31979"
"eco:b0431","eco:b2287","P0ABI8","P0AFC7"
"eco:b2281","eco:b2287","P0AFD6","P0AFC7"
"eco:b2133","eco:b2287","P06149","P0AFC7"
"eco:b2282","eco:b2287","P0AFD4","P0AFC7"
"eco:b2278","eco:b2287","P33607","P0AFC7"
"eco:b2276","eco:b2287","P0AFF0","P0AFC7"
"eco:b2277","eco:b2287","P0AFE8","P0AFC7"
"eco:b1109","eco:b2287","P00393","P0AFC7"
"eco:b0430","eco:b2287","P0ABJ3","P0AFC7"
"eco:b2284","eco:b2287","P31979","P0AFC7"
"eco:b2283","eco:b2287","P33602","P0AFC7"
"eco:b0429","eco:b2287","P0ABJ6","P0AFC7"
"eco:b0156","eco:b2287","P0ACC3","P0AFC7"
"eco:b0723","eco:b2287","P0AC41","P0AFC7"
"eco:b2068","eco:b2290","P04395","P0A959"
"eco:b0546","eco:b2290","P77634","P0A959"
"eco:b0635","eco:b2290","P0AD65","P0A959"
"eco:b1663","eco:b2290","P37340","P0A959"
"eco:b0149","eco:b2290","P02919","P0A959"
"eco:b0135","eco:b2290","P31058","P0A959"
"eco:b0225","eco:b2290","Q47149","P0A959"
"eco:b1320","eco:b2290","P77615","P0A959"
"eco:b2038","eco:b2290","P37745","P0A959"
"eco:b0591","eco:b2290","P24077","P0A959"
"eco:b1114","eco:b2290","P30958","P0A959"
"eco:b2255","eco:b2290","P77398","P0A959"
"eco:b0879","eco:b2290","P75831","P0A959"
"eco:b1563","eco:b2290","P0C077","P0A959"
"eco:b2037","eco:b2290","P37746","P0A959"
"eco:b1018","eco:b2290","P0AB24","P0A959"
"eco:b2211","eco:b2290","P33941","P0A959"
"eco:b1749","eco:b2290","P09030","P0A959"
"eco:b1317","eco:b2290","P77366","P0A959"
"eco:b0029","eco:b2290","P62623","P0A959"
"eco:b0841","eco:b2290","P75806","P0A959"
"eco:b2296","eco:b2297","P0A6A3","P0A9M8"
"eco:b1166","eco:b2301","P75993","P77544"
"eco:b1732","eco:b2302","P21179","P77526"
"eco:b1276","eco:b2302","P25516","P77526"
"eco:b1376","eco:b2302","P37903","P77526"
"eco:b1378","eco:b2302","P52647","P77526"
"eco:b1684","eco:b2302","P77667","P77526"
"eco:b1482","eco:b2302","P0C0L2","P77526"
"eco:b1412","eco:b2302","P41407","P77526"
"eco:b2023","eco:b2306","P60595","P07109"
"eco:b2020","eco:b2306","P06988","P07109"
"eco:b2019","eco:b2306","P60757","P07109"
"eco:b2022","eco:b2306","P06987","P07109"
"eco:b2025","eco:b2306","P60664","P07109"
"eco:b2024","eco:b2306","P10371","P07109"
"eco:b2021","eco:b2306","P06986","P07109"
"eco:b0029","eco:b2311","P62623","P0AG03"
"eco:b0662","eco:b2311","P75728","P0AG03"
"eco:b0173","eco:b2311","P45568","P0AG03"
"eco:b2232","eco:b2311","P17993","P0AG03"
"eco:b1208","eco:b2311","P62615","P0AG03"
"eco:b0420","eco:b2311","P77488","P0AG03"
"eco:b0674","eco:b2312","P22106","P0AG16"
"eco:b0032","eco:b2312","P0A6F1","P0AG16"
"eco:b1658","eco:b2312","P0ACP7","P0AG16"
"eco:b1865","eco:b2315","P0AFC0","P08192"
"eco:b1606","eco:b2315","P0AFS3","P08192"
"eco:b0048","eco:b2315","P0ABQ4","P08192"
"eco:b0617","eco:b2316","P69330","P0A9Q5"
"eco:b0637","eco:b2316","P0AAT6","P0A9Q5"
"eco:b1563","eco:b2316","P0C077","P0A9Q5"
"eco:b0954","eco:b2316","P0A6Q3","P0A9Q5"
"eco:b0233","eco:b2316","Q47157","P0A9Q5"
"eco:b0404","eco:b2316","P21515","P0A9Q5"
"eco:b0185","eco:b2316","P0ABD5","P0A9Q5"
"eco:b0180","eco:b2316","P0A6Q6","P0A9Q5"
"eco:b1094","eco:b2316","P0A6A8","P0A9Q5"
"eco:b0058","eco:b2318","P0AA37","P07649"
"eco:b0420","eco:b2320","P77488","P05459"
"eco:b1638","eco:b2320","P0AFI7","P05459"
"eco:b0052","eco:b2320","P19624","P05459"
"eco:b0907","eco:b2320","P23721","P05459"
"eco:b0180","eco:b2323","P0A6Q6","P0A953"
"eco:b0404","eco:b2323","P21515","P0A953"
"eco:b1288","eco:b2323","P0AEK4","P0A953"
"eco:b2316","eco:b2323","P0A9Q5","P0A953"
"eco:b1094","eco:b2323","P0A6A8","P0A953"
"eco:b0954","eco:b2323","P0A6Q3","P0A953"
"eco:b1093","eco:b2323","P0AEK2","P0A953"
"eco:b0617","eco:b2323","P69330","P0A953"
"eco:b0185","eco:b2323","P0ABD5","P0A953"
"eco:b0174","eco:b2328","P60472","P0C0T5"
"eco:b0433","eco:b2328","P0AE16","P0C0T5"
"eco:b0092","eco:b2328","P07862","P0C0T5"
"eco:b0839","eco:b2328","P08506","P0C0T5"
"eco:b0635","eco:b2328","P0AD65","P0C0T5"
"eco:b1069","eco:b2328","P0AF16","P0C0T5"
"eco:b2134","eco:b2328","P0AFI5","P0C0T5"
"eco:b0090","eco:b2328","P17443","P0C0T5"
"eco:b2010","eco:b2328","P33013","P0C0T5"
"eco:b1278","eco:b2328","P0A924","P0C0T5"
"eco:b0632","eco:b2328","P0AEB2","P0C0T5"
"eco:b0149","eco:b2328","P02919","P0C0T5"
"eco:b1105","eco:b2328","P0AB38","P0C0T5"
"eco:b1212","eco:b2330","P0ACC1","P39199"
"eco:b0138","eco:b2333","P37018","P76499"
"eco:b0533","eco:b2333","P75715","P76499"
"eco:b0530","eco:b2333","P0ABW5","P76499"
"eco:b0141","eco:b2333","P37050","P76499"
"eco:b1042","eco:b2333","P28307","P76499"
"eco:b1376","eco:b2333","P37903","P76499"
"eco:b2111","eco:b2333","P33343","P76499"
"eco:b0534","eco:b2333","P38052","P76499"
"eco:b1041","eco:b2333","P0ABK7","P76499"
"eco:b0533","eco:b2334","P75715","P76500"
"eco:b0141","eco:b2334","P37050","P76500"
"eco:b1041","eco:b2334","P0ABK7","P76500"
"eco:b0534","eco:b2334","P38052","P76500"
"eco:b2111","eco:b2334","P33343","P76500"
"eco:b0530","eco:b2334","P0ABW5","P76500"
"eco:b0138","eco:b2334","P37018","P76500"
"eco:b1376","eco:b2334","P37903","P76500"
"eco:b2333","eco:b2334","P76499","P76500"
"eco:b1042","eco:b2334","P28307","P76500"
"eco:b0138","eco:b2335","P37018","P76501"
"eco:b0534","eco:b2335","P38052","P76501"
"eco:b0533","eco:b2335","P75715","P76501"
"eco:b0141","eco:b2335","P37050","P76501"
"eco:b0530","eco:b2335","P0ABW5","P76501"
"eco:b2333","eco:b2335","P76499","P76501"
"eco:b2111","eco:b2335","P33343","P76501"
"eco:b2334","eco:b2335","P76500","P76501"
"eco:b1042","eco:b2335","P28307","P76501"
"eco:b1041","eco:b2335","P0ABK7","P76501"
"eco:b1376","eco:b2335","P37903","P76501"
"eco:b2335","eco:b2339","P76501","P77288"
"eco:b1042","eco:b2339","P28307","P77288"
"eco:b0141","eco:b2339","P37050","P77288"
"eco:b2333","eco:b2339","P76499","P77288"
"eco:b2111","eco:b2339","P33343","P77288"
"eco:b0530","eco:b2339","P0ABW5","P77288"
"eco:b0534","eco:b2339","P38052","P77288"
"eco:b2334","eco:b2339","P76500","P77288"
"eco:b0533","eco:b2339","P75715","P77288"
"eco:b0138","eco:b2339","P37018","P77288"
"eco:b1376","eco:b2339","P37903","P77288"
"eco:b1041","eco:b2339","P0ABK7","P77288"
"eco:b0630","eco:b2340","P60720","P76502"
"eco:b0167","eco:b2340","P27249","P76502"
"eco:b1066","eco:b2340","P0A948","P76502"
"eco:b1427","eco:b2340","P13857","P76502"
"eco:b0475","eco:b2350","P23871","P77682"
"eco:b0369","eco:b2350","P0ACB2","P77682"
"eco:b1732","eco:b2354","P21179","P77656"
"eco:b1684","eco:b2354","P77667","P77656"
"eco:b1482","eco:b2354","P0C0L2","P77656"
"eco:b1412","eco:b2354","P41407","P77656"
"eco:b1276","eco:b2354","P25516","P77656"
"eco:b1376","eco:b2354","P37903","P77656"
"eco:b2302","eco:b2354","P77526","P77656"
"eco:b1378","eco:b2354","P52647","P77656"
"eco:b1276","eco:b2362","P25516","P76515"
"eco:b1376","eco:b2362","P37903","P76515"
"eco:b2354","eco:b2362","P77656","P76515"
"eco:b1732","eco:b2362","P21179","P76515"
"eco:b2302","eco:b2362","P77526","P76515"
"eco:b1482","eco:b2362","P0C0L2","P76515"
"eco:b1378","eco:b2362","P52647","P76515"
"eco:b1412","eco:b2362","P41407","P76515"
"eco:b1684","eco:b2362","P77667","P76515"
"eco:b0841","eco:b2367","P75806","P52600"
"eco:b2038","eco:b2367","P37745","P52600"
"eco:b0029","eco:b2367","P62623","P52600"
"eco:b2290","eco:b2367","P0A959","P52600"
"eco:b1563","eco:b2367","P0C077","P52600"
"eco:b0135","eco:b2367","P31058","P52600"
"eco:b0546","eco:b2367","P77634","P52600"
"eco:b0591","eco:b2367","P24077","P52600"
"eco:b1320","eco:b2367","P77615","P52600"
"eco:b0879","eco:b2367","P75831","P52600"
"eco:b1749","eco:b2367","P09030","P52600"
"eco:b2211","eco:b2367","P33941","P52600"
"eco:b2068","eco:b2367","P04395","P52600"
"eco:b1114","eco:b2367","P30958","P52600"
"eco:b2255","eco:b2367","P77398","P52600"
"eco:b2037","eco:b2367","P37746","P52600"
"eco:b0225","eco:b2367","Q47149","P52600"
"eco:b1317","eco:b2367","P77366","P52600"
"eco:b0149","eco:b2367","P02919","P52600"
"eco:b1663","eco:b2367","P37340","P52600"
"eco:b0635","eco:b2367","P0AD65","P52600"
"eco:b1018","eco:b2367","P0AB24","P52600"
"eco:b1320","eco:b2368","P77615","P52599"
"eco:b1114","eco:b2368","P30958","P52599"
"eco:b0029","eco:b2368","P62623","P52599"
"eco:b2211","eco:b2368","P33941","P52599"
"eco:b0591","eco:b2368","P24077","P52599"
"eco:b1563","eco:b2368","P0C077","P52599"
"eco:b0879","eco:b2368","P75831","P52599"
"eco:b2068","eco:b2368","P04395","P52599"
"eco:b0149","eco:b2368","P02919","P52599"
"eco:b1749","eco:b2368","P09030","P52599"
"eco:b2290","eco:b2368","P0A959","P52599"
"eco:b2367","eco:b2368","P52600","P52599"
"eco:b2255","eco:b2368","P77398","P52599"
"eco:b1663","eco:b2368","P37340","P52599"
"eco:b0546","eco:b2368","P77634","P52599"
"eco:b0135","eco:b2368","P31058","P52599"
"eco:b2038","eco:b2368","P37745","P52599"
"eco:b2037","eco:b2368","P37746","P52599"
"eco:b0841","eco:b2368","P75806","P52599"
"eco:b0635","eco:b2368","P0AD65","P52599"
"eco:b1018","eco:b2368","P0AB24","P52599"
"eco:b0225","eco:b2368","Q47149","P52599"
"eco:b1317","eco:b2368","P77366","P52599"
"eco:b2219","eco:b2370","Q06067","P30855"
"eco:b1888","eco:b2370","P07363","P30855"
"eco:b0570","eco:b2370","P77485","P30855"
"eco:b0400","eco:b2370","P08400","P30855"
"eco:b0619","eco:b2370","P77510","P30855"
"eco:b2078","eco:b2370","P30847","P30855"
"eco:b1609","eco:b2370","P18392","P30855"
"eco:b1222","eco:b2370","P0AFA2","P30855"
"eco:b0607","eco:b2370","P39177","P30855"
"eco:b0993","eco:b2370","P39453","P30855"
"eco:b1129","eco:b2370","P23837","P30855"
"eco:b2218","eco:b2370","P0DMC5","P30855"
"eco:b0695","eco:b2370","P21865","P30855"
"eco:b2061","eco:b2376","P0AAB2","O32528"
"eco:b0759","eco:b2376","P09147","O32528"
"eco:b2060","eco:b2376","P76387","O32528"
"eco:b0806","eco:b2376","P0AAX6","O32528"
"eco:b2049","eco:b2376","P24174","O32528"
"eco:b0196","eco:b2376","P69411","O32528"
"eco:b1613","eco:b2376","P00946","O32528"
"eco:b2290","eco:b2379","P0A959","P77434"
"eco:b0439","eco:b2385","P0A9M0","P76524"
"eco:b0882","eco:b2385","P0ABH9","P76524"
"eco:b1830","eco:b2385","P23865","P76524"
"eco:b1845","eco:b2385","P24555","P76524"
"eco:b0161","eco:b2385","P0C0V0","P76524"
"eco:b1829","eco:b2385","P23894","P76524"
"eco:b0565","eco:b2385","P09169","P76524"
"eco:b1734","eco:b2388","P17411","P0A6V8"
"eco:b1594","eco:b2388","P50456","P0A6V8"
"eco:b0063","eco:b2388","P08204","P0A6V8"
"eco:b0688","eco:b2388","P36938","P0A6V8"
"eco:b1101","eco:b2388","P69786","P0A6V8"
"eco:b0124","eco:b2388","P15877","P0A6V8"
"eco:b0424","eco:b2392","Q46948","P0A769"
"eco:b1296","eco:b2392","P76037","P0A769"
"eco:b0433","eco:b2392","P0AE16","P0A769"
"eco:b1018","eco:b2392","P0AB24","P0A769"
"eco:b0019","eco:b2392","P13738","P0A769"
"eco:b1186","eco:b2392","P0AFA7","P0A769"
"eco:b1821","eco:b2392","P76264","P0A769"
"eco:b0432","eco:b2392","P0ABJ1","P0A769"
"eco:b1019","eco:b2392","P31545","P0A769"
"eco:b2014","eco:b2392","P0AA47","P0A769"
"eco:b1324","eco:b2392","P0A862","P0A769"
"eco:b0411","eco:b2393","P0A927","P0AFF2"
"eco:b2065","eco:b2407","P28248","P45563"
"eco:b2234","eco:b2407","P00452","P45563"
"eco:b1098","eco:b2407","P0A720","P45563"
"eco:b1281","eco:b2407","P08244","P45563"
"eco:b0049","eco:b2407","P05637","P45563"
"eco:b2235","eco:b2407","P69924","P45563"
"eco:b0160","eco:b2407","P15723","P45563"
"eco:b2143","eco:b2407","P0ABF6","P45563"
"eco:b2406","eco:b2407","P45562","P45563"
"eco:b0093","eco:b2412","P06136","P77173"
"eco:b0033","eco:b2414","P00968","P0ABK5"
"eco:b0674","eco:b2414","P22106","P0ABK5"
"eco:b0031","eco:b2414","P04036","P0ABK5"
"eco:b1819","eco:b2415","P69805","P0AA04"
"eco:b1818","eco:b2415","P69801","P0AA04"
"eco:b1817","eco:b2415","P69797","P0AA04"
"eco:b0890","eco:b2415","P46889","P0AA04"
"eco:b1679","eco:b2415","P76194","P0AA04"
"eco:b1817","eco:b2416","P69797","P08839"
"eco:b1819","eco:b2416","P69805","P08839"
"eco:b2415","eco:b2416","P0AA04","P08839"
"eco:b1818","eco:b2416","P69801","P08839"
"eco:b0420","eco:b2418","P77488","P40191"
"eco:b0052","eco:b2418","P19624","P40191"
"eco:b1638","eco:b2418","P0AFI7","P40191"
"eco:b2320","eco:b2418","P05459","P40191"
"eco:b2414","eco:b2421","P0ABK5","P16703"
"eco:b0368","eco:b2425","P37610","P16700"
"eco:b0936","eco:b2425","P75853","P16700"
"eco:b1679","eco:b2425","P76194","P16700"
"eco:b1919","eco:b2425","P76316","P16700"
"eco:b0934","eco:b2425","P75851","P16700"
"eco:b1193","eco:b2428","P0C960","P76535"
"eco:b0110","eco:b2428","P13016","P76535"
"eco:b1107","eco:b2428","P75949","P76535"
"eco:b0369","eco:b2436","P0ACB2","P36553"
"eco:b2350","eco:b2436","P77682","P36553"
"eco:b0475","eco:b2436","P23871","P36553"
"eco:b1222","eco:b2469","P0AFA2","P27896"
"eco:b2370","eco:b2469","P30855","P27896"
"eco:b2219","eco:b2469","Q06067","P27896"
"eco:b0570","eco:b2469","P77485","P27896"
"eco:b1129","eco:b2469","P23837","P27896"
"eco:b0400","eco:b2469","P08400","P27896"
"eco:b0695","eco:b2469","P21865","P27896"
"eco:b0619","eco:b2469","P77510","P27896"
"eco:b0993","eco:b2469","P39453","P27896"
"eco:b2218","eco:b2469","P0DMC5","P27896"
"eco:b0879","eco:b2470","P75831","P24177"
"eco:b2075","eco:b2470","P76398","P24177"
"eco:b2076","eco:b2470","P76399","P24177"
"eco:b0462","eco:b2470","P31224","P24177"
"eco:b0929","eco:b2470","P02931","P24177"
"eco:b1094","eco:b2470","P0A6A8","P24177"
"eco:b0048","eco:b2470","P0ABQ4","P24177"
"eco:b2144","eco:b2470","P0AFY2","P24177"
"eco:b2134","eco:b2470","P0AFI5","P24177"
"eco:b0463","eco:b2470","P0AE06","P24177"
"eco:b0878","eco:b2470","P75830","P24177"
"eco:b0464","eco:b2470","P0ACS9","P24177"
"eco:b0635","eco:b2470","P0AD65","P24177"
