"node1","node2","Uni_N1","Uni_N2"
"eco:b2779","eco:b3320","P0A6P9","P60438"
"eco:b3309","eco:b3320","P60624","P60438"
"eco:b0912","eco:b3320","P0A6Y1","P60438"
"eco:b3169","eco:b3320","P0AFF6","P60438"
"eco:b3318","eco:b3320","P0ADZ0","P60438"
"eco:b3316","eco:b3320","P0A7U3","P60438"
"eco:b1712","eco:b3320","P0A6X7","P60438"
"eco:b1718","eco:b3320","P0A707","P60438"
"eco:b3186","eco:b3320","P0AG48","P60438"
"eco:b1269","eco:b3320","P37765","P60438"
"eco:b0578","eco:b3320","P38489","P60438"
"eco:b0623","eco:b3320","P0A972","P60438"
"eco:b3303","eco:b3320","P0A7W1","P60438"
"eco:b3306","eco:b3320","P0A7W7","P60438"
"eco:b0114","eco:b3320","P0AFG8","P60438"
"eco:b0440","eco:b3320","P0ACF4","P60438"
"eco:b1375","eco:b3320","P76073","P60438"
"eco:b3308","eco:b3320","P62399","P60438"
"eco:b0098","eco:b3320","P10408","P60438"
"eco:b3065","eco:b3320","P68679","P60438"
"eco:b0948","eco:b3320","P75864","P60438"
"eco:b3317","eco:b3320","P60422","P60438"
"eco:b3295","eco:b3320","P0A7Z4","P60438"
"eco:b0014","eco:b3320","P0A6Y8","P60438"
"eco:b3047","eco:b3320","P77616","P60438"
"eco:b0184","eco:b3320","P10443","P60438"
"eco:b2609","eco:b3320","P0A7T3","P60438"
"eco:b3294","eco:b3320","P0AG44","P60438"
"eco:b0023","eco:b3320","P0A7U7","P60438"
"eco:b1237","eco:b3320","P0ACF8","P60438"
"eco:b0528","eco:b3320","P0AAS7","P60438"
"eco:b3054","eco:b3320","P30871","P60438"
"eco:b3301","eco:b3320","P02413","P60438"
"eco:b2200","eco:b3320","P0ABL8","P60438"
"eco:b2576","eco:b3320","P21507","P60438"
"eco:b0426","eco:b3320","P0A8E7","P60438"
"eco:b3305","eco:b3320","P0AG55","P60438"
"eco:b0034","eco:b3320","P0AE58","P60438"
"eco:b0882","eco:b3320","P0ABH9","P60438"
"eco:b3314","eco:b3320","P0A7V3","P60438"
"eco:b2185","eco:b3320","P68919","P60438"
"eco:b2606","eco:b3320","P0A7K6","P60438"
"eco:b0015","eco:b3320","P08622","P60438"
"eco:b1135","eco:b3320","P75966","P60438"
"eco:b3313","eco:b3320","P0ADY7","P60438"
"eco:b3304","eco:b3320","P0C018","P60438"
"eco:b3164","eco:b3320","P05055","P60438"
"eco:b0116","eco:b3320","P0A9P0","P60438"
"eco:b1099","eco:b3320","P28631","P60438"
"eco:b2316","eco:b3320","P0A9Q5","P60438"
"eco:b3312","eco:b3320","P0A7M6","P60438"
"eco:b3310","eco:b3320","P0ADY3","P60438"
"eco:b1716","eco:b3320","P0A7L3","P60438"
"eco:b0439","eco:b3320","P0A9M0","P60438"
"eco:b3297","eco:b3320","P0A7R9","P60438"
"eco:b0911","eco:b3320","P0AG67","P60438"
"eco:b3315","eco:b3320","P61175","P60438"
"eco:b0115","eco:b3320","P06959","P60438"
"eco:b2585","eco:b3320","P23830","P60438"
"eco:b3231","eco:b3320","P0AA10","P60438"
"eco:b1823","eco:b3320","P0A9Y6","P60438"
"eco:b3185","eco:b3320","P0A7L8","P60438"
"eco:b0406","eco:b3320","P0A847","P60438"
"eco:b3162","eco:b3320","P0A9P6","P60438"
"eco:b1413","eco:b3320","P43329","P60438"
"eco:b3298","eco:b3320","P0A7S9","P60438"
"eco:b3056","eco:b3320","P06961","P60438"
"eco:b3185","eco:b3321","P0A7L8","P0A7R5"
"eco:b2742","eco:b3321","P0ADA3","P0A7R5"
"eco:b0736","eco:b3321","P0A8Z3","P0A7R5"
"eco:b1084","eco:b3321","P21513","P0A7R5"
"eco:b2565","eco:b3321","P0A7H3","P0A7R5"
"eco:b2609","eco:b3321","P0A7T3","P0A7R5"
"eco:b2585","eco:b3321","P23830","P0A7R5"
"eco:b3309","eco:b3321","P60624","P0A7R5"
"eco:b2606","eco:b3321","P0A7K6","P0A7R5"
"eco:b3301","eco:b3321","P02413","P0A7R5"
"eco:b0416","eco:b3321","P0A780","P0A7R5"
"eco:b2007","eco:b3321","P0A8M6","P0A7R5"
"eco:b3318","eco:b3321","P0ADZ0","P0A7R5"
"eco:b0114","eco:b3321","P0AFG8","P0A7R5"
"eco:b2831","eco:b3321","P06722","P0A7R5"
"eco:b3303","eco:b3321","P0A7W1","P0A7R5"
"eco:b1179","eco:b3321","P0AB43","P0A7R5"
"eco:b3186","eco:b3321","P0AG48","P0A7R5"
"eco:b3315","eco:b3321","P61175","P0A7R5"
"eco:b0085","eco:b3321","P22188","P0A7R5"
"eco:b3169","eco:b3321","P0AFF6","P0A7R5"
"eco:b1716","eco:b3321","P0A7L3","P0A7R5"
"eco:b2200","eco:b3321","P0ABL8","P0A7R5"
"eco:b0413","eco:b3321","P0A8D0","P0A7R5"
"eco:b0430","eco:b3321","P0ABJ3","P0A7R5"
"eco:b0967","eco:b3321","P75876","P0A7R5"
"eco:b2351","eco:b3321","P77293","P0A7R5"
"eco:b0145","eco:b3321","P0ABS1","P0A7R5"
"eco:b3305","eco:b3321","P0AG55","P0A7R5"
"eco:b0882","eco:b3321","P0ABH9","P0A7R5"
"eco:b0068","eco:b3321","P31550","P0A7R5"
"eco:b3180","eco:b3321","P0AGK4","P0A7R5"
"eco:b2994","eco:b3321","P0ACE0","P0A7R5"
"eco:b0028","eco:b3321","P0AEM0","P0A7R5"
"eco:b0200","eco:b3321","P63228","P0A7R5"
"eco:b2520","eco:b3321","P76578","P0A7R5"
"eco:b1523","eco:b3321","P76148","P0A7R5"
"eco:b2330","eco:b3321","P39199","P0A7R5"
"eco:b3316","eco:b3321","P0A7U3","P0A7R5"
"eco:b1269","eco:b3321","P37765","P0A7R5"
"eco:b0880","eco:b3321","P0A968","P0A7R5"
"eco:b0015","eco:b3321","P08622","P0A7R5"
"eco:b1823","eco:b3321","P0A9Y6","P0A7R5"
"eco:b1872","eco:b3321","P46923","P0A7R5"
"eco:b3310","eco:b3321","P0ADY3","P0A7R5"
"eco:b2746","eco:b3321","P62617","P0A7R5"
"eco:b1557","eco:b3321","P36995","P0A7R5"
"eco:b3230","eco:b3321","P0A7X3","P0A7R5"
"eco:b3314","eco:b3321","P0A7V3","P0A7R5"
"eco:b0386","eco:b3321","P0A9L8","P0A7R5"
"eco:b0532","eco:b3321","P77468","P0A7R5"
"eco:b3006","eco:b3321","P0ABU7","P0A7R5"
"eco:b3294","eco:b3321","P0AG44","P0A7R5"
"eco:b1413","eco:b3321","P43329","P0A7R5"
"eco:b0924","eco:b3321","P22523","P0A7R5"
"eco:b2576","eco:b3321","P21507","P0A7R5"
"eco:b0169","eco:b3321","P0A7V0","P0A7R5"
"eco:b3313","eco:b3321","P0ADY7","P0A7R5"
"eco:b3164","eco:b3321","P05055","P0A7R5"
"eco:b0890","eco:b3321","P46889","P0A7R5"
"eco:b3319","eco:b3321","P60723","P0A7R5"
"eco:b2439","eco:b3321","P76541","P0A7R5"
"eco:b1279","eco:b3321","P0ACV4","P0A7R5"
"eco:b2594","eco:b3321","P33643","P0A7R5"
"eco:b0911","eco:b3321","P0AG67","P0A7R5"
"eco:b0059","eco:b3321","P60240","P0A7R5"
"eco:b0812","eco:b3321","P0ABT2","P0A7R5"
"eco:b2699","eco:b3321","P0A7G6","P0A7R5"
"eco:b0678","eco:b3321","P0A759","P0A7R5"
"eco:b0410","eco:b3321","P0AAQ2","P0A7R5"
"eco:b0033","eco:b3321","P00968","P0A7R5"
"eco:b0453","eco:b3321","P77717","P0A7R5"
"eco:b0948","eco:b3321","P75864","P0A7R5"
"eco:b3320","eco:b3321","P60438","P0A7R5"
"eco:b0091","eco:b3321","P17952","P0A7R5"
"eco:b2888","eco:b3321","Q46821","P0A7R5"
"eco:b0171","eco:b3321","P0A7E9","P0A7R5"
"eco:b3308","eco:b3321","P62399","P0A7R5"
"eco:b2450","eco:b3321","P76550","P0A7R5"
"eco:b2517","eco:b3321","P36979","P0A7R5"
"eco:b3231","eco:b3321","P0AA10","P0A7R5"
"eco:b0134","eco:b3321","P31057","P0A7R5"
"eco:b1718","eco:b3321","P0A707","P0A7R5"
"eco:b3317","eco:b3321","P60422","P0A7R5"
"eco:b0127","eco:b3321","P36879","P0A7R5"
"eco:b3064","eco:b3321","P05852","P0A7R5"
"eco:b0014","eco:b3321","P0A6Y8","P0A7R5"
"eco:b0023","eco:b3321","P0A7U7","P0A7R5"
"eco:b2581","eco:b3321","P0AGJ5","P0A7R5"
"eco:b1088","eco:b3321","P0AB28","P0A7R5"
"eco:b2584","eco:b3321","P76594","P0A7R5"
"eco:b0444","eco:b3321","P77756","P0A7R5"
"eco:b3298","eco:b3321","P0A7S9","P0A7R5"
"eco:b0082","eco:b3321","P60390","P0A7R5"
"eco:b1252","eco:b3321","P02929","P0A7R5"
"eco:b0098","eco:b3321","P10408","P0A7R5"
"eco:b3296","eco:b3321","P0A7V8","P0A7R5"
"eco:b3295","eco:b3321","P0A7Z4","P0A7R5"
"eco:b0440","eco:b3321","P0ACF4","P0A7R5"
"eco:b2231","eco:b3321","P0AES4","P0A7R5"
"eco:b0119","eco:b3321","P0A8E5","P0A7R5"
"eco:b0481","eco:b3321","P0AAR3","P0A7R5"
"eco:b3065","eco:b3321","P68679","P0A7R5"
"eco:b0728","eco:b3321","P0A836","P0A7R5"
"eco:b3162","eco:b3321","P0A9P6","P0A7R5"
"eco:b1274","eco:b3321","P06612","P0A7R5"
"eco:b3306","eco:b3321","P0A7W7","P0A7R5"
"eco:b3307","eco:b3321","P0AG59","P0A7R5"
"eco:b3251","eco:b3321","P0A9X4","P0A7R5"
"eco:b3297","eco:b3321","P0A7R9","P0A7R5"
"eco:b1248","eco:b3321","P0A8L7","P0A7R5"
"eco:b0623","eco:b3321","P0A972","P0A7R5"
"eco:b2183","eco:b3321","P0AA43","P0A7R5"
"eco:b3304","eco:b3321","P0C018","P0A7R5"
"eco:b2662","eco:b3325","P22256","P45758"
"eco:b2079","eco:b3325","P69228","P45758"
"eco:b0014","eco:b3325","P0A6Y8","P45758"
"eco:b3317","eco:b3326","P60422","P45759"
"eco:b1399","eco:b3329","P76086","P41443"
"eco:b1972","eco:b3329","P76343","P41443"
"eco:b3005","eco:b3329","P0ABV2","P41443"
"eco:b2374","eco:b3329","P69902","P41443"
"eco:b2697","eco:b3329","P00957","P41443"
"eco:b2684","eco:b3329","P0ACR9","P41443"
"eco:b0254","eco:b3329","Q57083","P41443"
"eco:b0796","eco:b3331","P0ACU0","P45761"
"eco:b0146","eco:b3331","P0A823","P45761"
"eco:b3071","eco:b3336","P64588","P0ABD3"
"eco:b1594","eco:b3336","P50456","P0ABD3"
"eco:b0093","eco:b3337","P06136","P0AE56"
"eco:b2750","eco:b3337","P0A6J1","P0AE56"
"eco:b1218","eco:b3337","P39163","P0AE56"
"eco:b1669","eco:b3337","P77147","P0AE56"
"eco:b2294","eco:b3337","P0A8W8","P0AE56"
"eco:b3021","eco:b3337","Q46864","P0AE56"
"eco:b2747","eco:b3337","Q46893","P0AE56"
"eco:b0177","eco:b3338","P0A940","P13656"
"eco:b2988","eco:b3338","P0AES0","P13656"
"eco:b1968","eco:b3338","P76339","P13656"
"eco:b0406","eco:b3338","P0A847","P13656"
"eco:b0095","eco:b3339","P0A9A6","P0CE47"
"eco:b0098","eco:b3339","P10408","P0CE47"
"eco:b2610","eco:b3339","P0AGD7","P0CE47"
"eco:b3318","eco:b3339","P0ADZ0","P0CE47"
"eco:b0014","eco:b3339","P0A6Y8","P0CE47"
"eco:b2231","eco:b3339","P0AES4","P0CE47"
"eco:b2942","eco:b3339","P0A817","P0CE47"
"eco:b0439","eco:b3339","P0A9M0","P0CE47"
"eco:b3296","eco:b3339","P0A7V8","P0CE47"
"eco:b3231","eco:b3339","P0AA10","P0CE47"
"eco:b1224","eco:b3339","P09152","P0CE47"
"eco:b3321","eco:b3339","P0A7R5","P0CE47"
"eco:b0015","eco:b3339","P08622","P0CE47"
"eco:b3230","eco:b3339","P0A7X3","P0CE47"
"eco:b0114","eco:b3339","P0AFG8","P0CE47"
"eco:b0882","eco:b3339","P0ABH9","P0CE47"
"eco:b3308","eco:b3339","P62399","P0CE47"
"eco:b2606","eco:b3339","P0A7K6","P0CE47"
"eco:b2699","eco:b3339","P0A7G6","P0CE47"
"eco:b0911","eco:b3339","P0AG67","P0CE47"
"eco:b3312","eco:b3339","P0A7M6","P0CE47"
"eco:b3317","eco:b3339","P60422","P0CE47"
"eco:b2093","eco:b3339","P37188","P0CE47"
"eco:b2592","eco:b3339","P63284","P0CE47"
"eco:b2581","eco:b3339","P0AGJ5","P0CE47"
"eco:b0169","eco:b3339","P0A7V0","P0CE47"
"eco:b3251","eco:b3339","P0A9X4","P0CE47"
"eco:b1623","eco:b3339","P22333","P0CE47"
"eco:b3186","eco:b3339","P0AG48","P0CE47"
"eco:b0116","eco:b3339","P0A9P0","P0CE47"
"eco:b3309","eco:b3339","P60624","P0CE47"
"eco:b3301","eco:b3339","P02413","P0CE47"
"eco:b2096","eco:b3339","P0C8J6","P0CE47"
"eco:b3314","eco:b3339","P0A7V3","P0CE47"
"eco:b0170","eco:b3339","P0A6P1","P0CE47"
"eco:b3303","eco:b3339","P0A7W1","P0CE47"
"eco:b3315","eco:b3339","P61175","P0CE47"
"eco:b3320","eco:b3339","P60438","P0CE47"
"eco:b3306","eco:b3339","P0A7W7","P0CE47"
"eco:b3319","eco:b3339","P60723","P0CE47"
"eco:b1685","eco:b3339","P64476","P0CE47"
"eco:b2609","eco:b3339","P0A7T3","P0CE47"
"eco:b0098","eco:b3340","P10408","P0A6M8"
"eco:b3251","eco:b3340","P0A9X4","P0A6M8"
"eco:b0086","eco:b3340","P11880","P0A6M8"
"eco:b0876","eco:b3340","P75828","P0A6M8"
"eco:b3314","eco:b3340","P0A7V3","P0A6M8"
"eco:b2699","eco:b3340","P0A7G6","P0A6M8"
"eco:b1127","eco:b3340","P29745","P0A6M8"
"eco:b3339","eco:b3340","P0CE47","P0A6M8"
"eco:b2697","eco:b3340","P00957","P0A6M8"
"eco:b3320","eco:b3340","P60438","P0A6M8"
"eco:b0014","eco:b3340","P0A6Y8","P0A6M8"
"eco:b0139","eco:b3340","P33129","P0A6M8"
"eco:b3321","eco:b3340","P0A7R5","P0A6M8"
"eco:b3071","eco:b3340","P64588","P0A6M8"
"eco:b0903","eco:b3340","P09373","P0A6M8"
"eco:b1855","eco:b3340","P24205","P0A6M8"
"eco:b0169","eco:b3340","P0A7V0","P0A6M8"
"eco:b0678","eco:b3340","P0A759","P0A6M8"
"eco:b0812","eco:b3340","P0ABT2","P0A6M8"
"eco:b0118","eco:b3340","P36683","P0A6M8"
"eco:b0085","eco:b3340","P22188","P0A6M8"
"eco:b2096","eco:b3340","P0C8J6","P0A6M8"
"eco:b2517","eco:b3340","P36979","P0A6M8"
"eco:b0015","eco:b3340","P08622","P0A6M8"
"eco:b0710","eco:b3340","P0AFP6","P0A6M8"
"eco:b2729","eco:b3340","P24192","P0A6M8"
"eco:b0854","eco:b3340","P31133","P0A6M8"
"eco:b0090","eco:b3340","P17443","P0A6M8"
"eco:b3006","eco:b3340","P0ABU7","P0A6M8"
"eco:b2592","eco:b3340","P63284","P0A6M8"
"eco:b2961","eco:b3340","P17802","P0A6M8"
"eco:b0171","eco:b3340","P0A7E9","P0A6M8"
"eco:b0095","eco:b3340","P0A9A6","P0A6M8"
"eco:b1783","eco:b3340","P0ACY3","P0A6M8"
"eco:b2095","eco:b3340","P0C8J8","P0A6M8"
"eco:b2473","eco:b3340","P76561","P0A6M8"
"eco:b0114","eco:b3340","P0AFG8","P0A6M8"
"eco:b2286","eco:b3340","P33599","P0A6M8"
"eco:b2351","eco:b3340","P77293","P0A6M8"
"eco:b1740","eco:b3340","P18843","P0A6M8"
"eco:b3308","eco:b3340","P62399","P0A6M8"
"eco:b3309","eco:b3341","P60624","P02359"
"eco:b0924","eco:b3341","P22523","P02359"
"eco:b3296","eco:b3341","P0A7V8","P02359"
"eco:b3339","eco:b3341","P0CE47","P02359"
"eco:b0098","eco:b3341","P10408","P02359"
"eco:b3319","eco:b3341","P60723","P02359"
"eco:b1086","eco:b3341","P0AA39","P02359"
"eco:b1716","eco:b3341","P0A7L3","P02359"
"eco:b3297","eco:b3341","P0A7R9","P02359"
"eco:b3054","eco:b3341","P30871","P02359"
"eco:b2779","eco:b3341","P0A6P9","P02359"
"eco:b0014","eco:b3341","P0A6Y8","P02359"
"eco:b0114","eco:b3341","P0AFG8","P02359"
"eco:b0607","eco:b3341","P39177","P02359"
"eco:b3303","eco:b3341","P0A7W1","P02359"
"eco:b0911","eco:b3341","P0AG67","P02359"
"eco:b3295","eco:b3341","P0A7Z4","P02359"
"eco:b3306","eco:b3341","P0A7W7","P02359"
"eco:b3164","eco:b3341","P05055","P02359"
"eco:b2585","eco:b3341","P23830","P02359"
"eco:b1375","eco:b3341","P76073","P02359"
"eco:b3042","eco:b3341","Q46868","P02359"
"eco:b0169","eco:b3341","P0A7V0","P02359"
"eco:b1084","eco:b3341","P21513","P02359"
"eco:b3310","eco:b3341","P0ADY3","P02359"
"eco:b3308","eco:b3341","P62399","P02359"
"eco:b3307","eco:b3341","P0AG59","P02359"
"eco:b3313","eco:b3341","P0ADY7","P02359"
"eco:b3298","eco:b3341","P0A7S9","P02359"
"eco:b0948","eco:b3341","P75864","P02359"
"eco:b2200","eco:b3341","P0ABL8","P02359"
"eco:b0578","eco:b3341","P38489","P02359"
"eco:b3162","eco:b3341","P0A9P6","P02359"
"eco:b3317","eco:b3341","P60422","P02359"
"eco:b1413","eco:b3341","P43329","P02359"
"eco:b1544","eco:b3341","P76154","P02359"
"eco:b1135","eco:b3341","P75966","P02359"
"eco:b0023","eco:b3341","P0A7U7","P02359"
"eco:b3185","eco:b3341","P0A7L8","P02359"
"eco:b1823","eco:b3341","P0A9Y6","P02359"
"eco:b3320","eco:b3341","P60438","P02359"
"eco:b2606","eco:b3341","P0A7K6","P02359"
"eco:b1468","eco:b3341","P19319","P02359"
"eco:b1162","eco:b3341","P75989","P02359"
"eco:b2609","eco:b3341","P0A7T3","P02359"
"eco:b0015","eco:b3341","P08622","P02359"
"eco:b3340","eco:b3341","P0A6M8","P02359"
"eco:b3165","eco:b3341","P0ADZ4","P02359"
"eco:b3321","eco:b3341","P0A7R5","P02359"
"eco:b0882","eco:b3341","P0ABH9","P02359"
"eco:b3180","eco:b3341","P0AGK4","P02359"
"eco:b3169","eco:b3341","P0AFF6","P02359"
"eco:b3067","eco:b3341","P00579","P02359"
"eco:b3312","eco:b3341","P0A7M6","P02359"
"eco:b1712","eco:b3341","P0A6X7","P02359"
"eco:b0636","eco:b3341","P0A8I8","P02359"
"eco:b0436","eco:b3341","P0A850","P02359"
"eco:b2592","eco:b3341","P63284","P02359"
"eco:b0467","eco:b3341","P23862","P02359"
"eco:b2942","eco:b3341","P0A817","P02359"
"eco:b3316","eco:b3341","P0A7U3","P02359"
"eco:b0406","eco:b3341","P0A847","P02359"
"eco:b3186","eco:b3341","P0AG48","P02359"
"eco:b3065","eco:b3341","P68679","P02359"
"eco:b2998","eco:b3341","P64574","P02359"
"eco:b1718","eco:b3341","P0A707","P02359"
"eco:b3301","eco:b3341","P02413","P02359"
"eco:b3230","eco:b3341","P0A7X3","P02359"
"eco:b3294","eco:b3341","P0AG44","P02359"
"eco:b2316","eco:b3341","P0A9Q5","P02359"
"eco:b3047","eco:b3341","P77616","P02359"
"eco:b1269","eco:b3341","P37765","P02359"
"eco:b3231","eco:b3341","P0AA10","P02359"
"eco:b3314","eco:b3341","P0A7V3","P02359"
"eco:b3305","eco:b3341","P0AG55","P02359"
"eco:b2581","eco:b3341","P0AGJ5","P02359"
"eco:b0180","eco:b3341","P0A6Q6","P02359"
"eco:b3318","eco:b3341","P0ADZ0","P02359"
"eco:b0440","eco:b3341","P0ACF4","P02359"
"eco:b0233","eco:b3341","Q47157","P02359"
"eco:b3315","eco:b3341","P61175","P02359"
"eco:b2185","eco:b3341","P68919","P02359"
"eco:b0116","eco:b3341","P0A9P0","P02359"
"eco:b0115","eco:b3341","P06959","P02359"
"eco:b3304","eco:b3341","P0C018","P02359"
"eco:b2576","eco:b3341","P21507","P02359"
"eco:b0185","eco:b3341","P0ABD5","P02359"
"eco:b1237","eco:b3341","P0ACF8","P02359"
"eco:b3288","eco:b3341","P23882","P02359"
"eco:b3316","eco:b3342","P0A7U3","P0A7S3"
"eco:b3071","eco:b3342","P64588","P0A7S3"
"eco:b0911","eco:b3342","P0AG67","P0A7S3"
"eco:b0023","eco:b3342","P0A7U7","P0A7S3"
"eco:b2888","eco:b3342","Q46821","P0A7S3"
"eco:b3301","eco:b3342","P02413","P0A7S3"
"eco:b1919","eco:b3342","P76316","P0A7S3"
"eco:b3303","eco:b3342","P0A7W1","P0A7S3"
"eco:b1913","eco:b3342","P0A8G0","P0A7S3"
"eco:b3298","eco:b3342","P0A7S9","P0A7S3"
"eco:b3315","eco:b3342","P61175","P0A7S3"
"eco:b3310","eco:b3342","P0ADY3","P0A7S3"
"eco:b3162","eco:b3342","P0A9P6","P0A7S3"
"eco:b0610","eco:b3342","P0AFW4","P0A7S3"
"eco:b2674","eco:b3342","P0A772","P0A7S3"
"eco:b2581","eco:b3342","P0AGJ5","P0A7S3"
"eco:b3230","eco:b3342","P0A7X3","P0A7S3"
"eco:b0127","eco:b3342","P36879","P0A7S3"
"eco:b1716","eco:b3342","P0A7L3","P0A7S3"
"eco:b3186","eco:b3342","P0AG48","P0A7S3"
"eco:b0607","eco:b3342","P39177","P0A7S3"
"eco:b0406","eco:b3342","P0A847","P0A7S3"
"eco:b0506","eco:b3342","P0ACN4","P0A7S3"
"eco:b3321","eco:b3342","P0A7R5","P0A7S3"
"eco:b2294","eco:b3342","P0A8W8","P0A7S3"
"eco:b3314","eco:b3342","P0A7V3","P0A7S3"
"eco:b0119","eco:b3342","P0A8E5","P0A7S3"
"eco:b3294","eco:b3342","P0AG44","P0A7S3"
"eco:b0121","eco:b3342","P09158","P0A7S3"
"eco:b0200","eco:b3342","P63228","P0A7S3"
"eco:b3165","eco:b3342","P0ADZ4","P0A7S3"
"eco:b3307","eco:b3342","P0AG59","P0A7S3"
"eco:b1399","eco:b3342","P76086","P0A7S3"
"eco:b0028","eco:b3342","P0AEM0","P0A7S3"
"eco:b3317","eco:b3342","P60422","P0A7S3"
"eco:b3297","eco:b3342","P0A7R9","P0A7S3"
"eco:b2606","eco:b3342","P0A7K6","P0A7S3"
"eco:b1686","eco:b3342","P77781","P0A7S3"
"eco:b3306","eco:b3342","P0A7W7","P0A7S3"
"eco:b3320","eco:b3342","P60438","P0A7S3"
"eco:b3251","eco:b3342","P0A9X4","P0A7S3"
"eco:b3231","eco:b3342","P0AA10","P0A7S3"
"eco:b2520","eco:b3342","P76578","P0A7S3"
"eco:b3341","eco:b3342","P02359","P0A7S3"
"eco:b0169","eco:b3342","P0A7V0","P0A7S3"
"eco:b3296","eco:b3342","P0A7V8","P0A7S3"
"eco:b2609","eco:b3343","P0A7T3","P45530"
"eco:b1000","eco:b3344","P36659","P45531"
"eco:b1575","eco:b3344","P09557","P45531"
"eco:b2370","eco:b3344","P30855","P45531"
"eco:b2382","eco:b3347","P77396","P45523"
"eco:b0032","eco:b3347","P0A6F1","P45523"
"eco:b1536","eco:b3347","P31130","P45523"
"eco:b2577","eco:b3347","P33634","P45523"
"eco:b0594","eco:b3347","P10378","P45523"
"eco:b2268","eco:b3347","P0A8V0","P45523"
"eco:b1317","eco:b3347","P77366","P45523"
"eco:b2756","eco:b3347","Q46897","P45523"
"eco:b1511","eco:b3347","P77432","P45523"
"eco:b3308","eco:b3349","P62399","P0A9K9"
"eco:b3319","eco:b3349","P60723","P0A9K9"
"eco:b0344","eco:b3349","G0ZKW2","P0A9K9"
"eco:b2285","eco:b3349","P0AFD1","P0A9K9"
"eco:b0714","eco:b3349","P50465","P0A9K9"
"eco:b0169","eco:b3349","P0A7V0","P0A9K9"
"eco:b2110","eco:b3349","P33342","P0A9K9"
"eco:b0944","eco:b3349","P40876","P0A9K9"
"eco:b0049","eco:b3349","P05637","P0A9K9"
"eco:b3314","eco:b3349","P0A7V3","P0A9K9"
"eco:b0440","eco:b3349","P0ACF4","P0A9K9"
"eco:b3305","eco:b3349","P0AG55","P0A9K9"
"eco:b2990","eco:b3349","P0AAM7","P0A9K9"
"eco:b3317","eco:b3349","P60422","P0A9K9"
"eco:b3198","eco:b3349","P0ABZ4","P0A9K9"
"eco:b2700","eco:b3349","P0A6G3","P0A9K9"
"eco:b0376","eco:b3349","P0AD70","P0A9K9"
"eco:b3186","eco:b3349","P0AG48","P0A9K9"
"eco:b0344","eco:b3349","P00722","P0A9K9"
"eco:b1651","eco:b3349","P0AC81","P0A9K9"
"eco:b0126","eco:b3349","P61517","P0A9K9"
"eco:b3341","eco:b3349","P02359","P0A9K9"
"eco:b3231","eco:b3349","P0AA10","P0A9K9"
"eco:b0125","eco:b3349","P0A9M2","P0A9K9"
"eco:b2340","eco:b3349","P76502","P0A9K9"
"eco:b0846","eco:b3349","P75811","P0A9K9"
"eco:b0178","eco:b3349","P0AEU7","P0A9K9"
"eco:b0812","eco:b3349","P0ABT2","P0A9K9"
"eco:b0086","eco:b3349","P11880","P0A9K9"
"eco:b3321","eco:b3349","P0A7R5","P0A9K9"
"eco:b2291","eco:b3349","P76491","P0A9K9"
"eco:b2243","eco:b3349","P0A996","P0A9K9"
"eco:b3047","eco:b3349","P77616","P0A9K9"
"eco:b1833","eco:b3349","P0AD03","P0A9K9"
"eco:b3294","eco:b3349","P0AG44","P0A9K9"
"eco:b3296","eco:b3349","P0A7V8","P0A9K9"
"eco:b3041","eco:b3349","P0A7J0","P0A9K9"
"eco:b0835","eco:b3349","P0AEI4","P0A9K9"
"eco:b3105","eco:b3349","P67660","P0A9K9"
"eco:b2581","eco:b3349","P0AGJ5","P0A9K9"
"eco:b3339","eco:b3349","P0CE47","P0A9K9"
"eco:b3071","eco:b3349","P64588","P0A9K9"
"eco:b3230","eco:b3349","P0A7X3","P0A9K9"
"eco:b2728","eco:b3349","P0AAM3","P0A9K9"
"eco:b0394","eco:b3349","P23917","P0A9K9"
"eco:b0119","eco:b3349","P0A8E5","P0A9K9"
"eco:b2579","eco:b3349","P68066","P0A9K9"
"eco:b1827","eco:b3349","P76268","P0A9K9"
"eco:b2146","eco:b3349","P76440","P0A9K9"
"eco:b0710","eco:b3349","P0AFP6","P0A9K9"
"eco:b0014","eco:b3349","P0A6Y8","P0A9K9"
"eco:b0972","eco:b3349","P69739","P0A9K9"
"eco:b1209","eco:b3349","P61320","P0A9K9"
"eco:b1686","eco:b3349","P77781","P0A9K9"
"eco:b3320","eco:b3349","P60438","P0A9K9"
"eco:b3303","eco:b3349","P0A7W1","P0A9K9"
"eco:b2727","eco:b3349","P0AAN3","P0A9K9"
"eco:b3279","eco:b3349","P0A9W9","P0A9K9"
"eco:b1340","eco:b3351","P76053","P0A756"
"eco:b2829","eco:b3351","P37177","P0A756"
"eco:b1778","eco:b3352","P0A746","P63389"
"eco:b3325","eco:b3352","P45758","P63389"
"eco:b0984","eco:b3352","P75882","P63389"
"eco:b0584","eco:b3352","P05825","P63389"
"eco:b2335","eco:b3352","P76501","P63389"
"eco:b1637","eco:b3352","P0AGJ9","P63389"
"eco:b0628","eco:b3352","P60716","P63389"
"eco:b0296","eco:b3352","P0A7N1","P63389"
"eco:b2997","eco:b3352","P69741","P63389"
"eco:b0726","eco:b3352","P0AFG3","P63389"
"eco:b0493","eco:b3354","P0AFP4","P67624"
"eco:b0990","eco:b3354","P0A978","P67624"
"eco:b0122","eco:b3354","P0AA95","P67624"
